# Team 0: Neural Nuts, Team 1: Pulp Ficshun
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
20,Flop,0,29,-29,CALL,0,0,0,"['8d', '9d']","['8h', '4h']","['6h', '7d', '5d']","['2s', '9h', '6d']","['2d', '3d', 'Ah']",64,64
20,Turn,1,29,-29,CHECK,0,0,0,"['8d', '9d']","['8h', '4h']","['6h', '7d', '5d', '7s']","['2s', '9h', '6d']","['2d', '3d', 'Ah']",100,100
20,Turn,0,29,-29,CHECK,0,0,0,"['8d', '9d']","['8h', '4h']","['6h', '7d', '5d', '7s']","['2s', '9h', '6d']","['2d', '3d', 'Ah']",100,100
20,River,1,29,-29,CHECK,0,0,0,"['8d', '9d']","['8h', '4h']","['6h', '7d', '5d', '7s', '3h']","['2s', '9h', '6d']","['2d', '3d', 'Ah']",100,100
20,River,0,29,-29,CHECK,0,0,0,"['8d', '9d']","['8h', '4h']","['6h', '7d', '5d', '7s', '3h']","['2s', '9h', '6d']","['2d', '3d', 'Ah']",100,100
21,Pre-Flop,1,129,-129,RAISE,10,0,0,"['5h', '7s', '2s', '6d', '2d']","['9d', '7h', '8d', '3s', '5s']",[],[],[],1,1
21,Pre-Flop,0,129,-129,FOLD,0,0,0,"['5h', '7s', '2s', '6d', '2d']","['9d', '7h', '8d', '3s', '5s']",[],[],[],2,2
22,Pre-Flop,0,127,-127,FOLD,0,0,0,"['5h', '2h', '3s', '7s', '8d']","['As', '7h', '5s', '6d', '9s']",[],[],[],1,1
23,Pre-Flop,1,126,-126,RAISE,9,0,0,"['3s', '5h', 'Ah', '2s', '2h']","['4s', '8s', '7d', '9s', '5s']",[],[],[],1,1
23,Pre-Flop,0,126,-126,FOLD,0,0,0,"['3s', '5h', 'Ah', '2s', '2h']","['4s', '8s', '7d', '9s', '5s']",[],[],[],2,2
24,Pre-Flop,0,124,-124,RAISE,4,0,0,"['9h', '4s', 'Ad', '8h', '2d']","['6d', '5s', '8s', '3s', '2h']",[],[],[],1,1
24,Pre-Flop,1,124,-124,CALL,0,0,0,"['9h', '4s', 'Ad', '8h', '2d']","['6d', '5s', '8s', '3s', '2h']",[],[],[],2,2
24,Flop,1,124,-124,DISCARD,0,1,2,"['9h', '4s', 'Ad', '8h', '2d']","['6d', '5s', '8s', '3s', '2h']","['4d', '6h', '7s']",[],[],6,6
24,Flop,0,124,-124,DISCARD,0,0,3,"['9h', '4s', 'Ad', '8h', '2d']","['5s', '8s']","['4d', '6h', '7s']",[],"['6d', '3s', '2h']",6,6
24,Flop,1,124,-124,RAISE,6,0,0,"['9h', '8h']","['5s', '8s']","['4d', '6h', '7s']","['4s', 'Ad', '2d']","['6d', '3s', '2h']",6,6
24,Flop,0,124,-124,CALL,0,0,0,"['9h', '8h']","['5s', '8s']","['4d', '6h', '7s']","['4s', 'Ad', '2d']","['6d', '3s', '2h']",6,6
24,Turn,1,124,-124,RAISE,17,0,0,"['9h', '8h']","['5s', '8s']","['4d', '6h', '7s', '8d']","['4s', 'Ad', '2d']","['6d', '3s', '2h']",12,12
24,Turn,0,124,-124,CALL,0,0,0,"['9h', '8h']","['5s', '8s']","['4d', '6h', '7s', '8d']","['4s', 'Ad', '2d']","['6d', '3s', '2h']",12,12
24,River,1,124,-124,CHECK,0,0,0,"['9h', '8h']","['5s', '8s']","['4d', '6h', '7s', '8d', '5h']","['4s', 'Ad', '2d']","['6d', '3s', '2h']",29,29
24,River,0,124,-124,RAISE,55,0,0,"['9h', '8h']","['5s', '8s']","['4d', '6h', '7s', '8d', '5h']","['4s', 'Ad', '2d']","['6d', '3s', '2h']",29,29
24,River,1,124,-124,FOLD,0,0,0,"['9h', '8h']","['5s', '8s']","['4d', '6h', '7s', '8d', '5h']","['4s', 'Ad', '2d']","['6d', '3s', '2h']",29,29
25,Pre-Flop,1,153,-153,RAISE,10,0,0,"['8h', '6h', 'As', '9s', '4s']","['3d', '3h', '6s', '7d', '6d']",[],[],[],1,1
25,Pre-Flop,0,153,-153,FOLD,0,0,0,"['8h', '6h', 'As', '9s', '4s']","['3d', '3h', '6s', '7d', '6d']",[],[],[],2,2
26,Pre-Flop,0,151,-151,RAISE,4,0,0,"['8h', '4d', '8d', '7h', 'Ah']","['5h', '9s', '5d', 'Ad', '4s']",[],[],[],1,1
26,Pre-Flop,1,151,-151,RAISE,10,0,0,"['8h', '4d', '8d', '7h', 'Ah']","['5h', '9s', '5d', 'Ad', '4s']",[],[],[],2,2
26,Pre-Flop,0,151,-151,CALL,0,0,0,"['8h', '4d', '8d', '7h', 'Ah']","['5h', '9s', '5d', 'Ad', '4s']",[],[],[],6,6
26,Flop,1,151,-151,DISCARD,0,0,2,"['8h', '4d', '8d', '7h', 'Ah']","['5h', '9s', '5d', 'Ad', '4s']","['4h', '6h', '2d']",[],[],16,16
26,Flop,0,151,-151,DISCARD,0,0,3,"['8h', '4d', '8d', '7h', 'Ah']","['5h', '5d']","['4h', '6h', '2d']",[],"['9s', 'Ad', '4s']",16,16
26,Flop,1,151,-151,RAISE,21,0,0,"['8h', '7h']","['5h', '5d']","['4h', '6h', '2d']","['4d', '8d', 'Ah']","['9s', 'Ad', '4s']",16,16
26,Flop,0,151,-151,CALL,0,0,0,"['8h', '7h']","['5h', '5d']","['4h', '6h', '2d']","['4d', '8d', 'Ah']","['9s', 'Ad', '4s']",16,16
26,Turn,1,151,-151,RAISE,48,0,0,"['8h', '7h']","['5h', '5d']","['4h', '6h', '2d', '8s']","['4d', '8d', 'Ah']","['9s', 'Ad', '4s']",37,37
26,Turn,0,151,-151,CALL,0,0,0,"['8h', '7h']","['5h', '5d']","['4h', '6h', '2d', '8s']","['4d', '8d', 'Ah']","['9s', 'Ad', '4s']",37,37
26,River,1,151,-151,RAISE,15,0,0,"['8h', '7h']","['5h', '5d']","['4h', '6h', '2d', '8s', '3s']","['4d', '8d', 'Ah']","['9s', 'Ad', '4s']",85,85
26,River,0,151,-151,FOLD,0,0,0,"['8h', '7h']","['5h', '5d']","['4h', '6h', '2d', '8s', '3s']","['4d', '8d', 'Ah']","['9s', 'Ad', '4s']",85,85
27,Pre-Flop,1,66,-66,RAISE,8,0,0,"['9s', '2h', '5h', '3s', 'Ah']","['5s', '7h', '8d', '5d', 'Ad']",[],[],[],1,1
27,Pre-Flop,0,66,-66,FOLD,0,0,0,"['9s', '2h', '5h', '3s', 'Ah']","['5s', '7h', '8d', '5d', 'Ad']",[],[],[],2,2
28,Pre-Flop,0,64,-64,RAISE,4,0,0,"['7s', '5d', '5h', 'As', 'Ad']","['6h', '3d', '3h', '8d', '7d']",[],[],[],1,1
28,Pre-Flop,1,64,-64,RAISE,9,0,0,"['7s', '5d', '5h', 'As', 'Ad']","['6h', '3d', '3h', '8d', '7d']",[],[],[],2,2
28,Pre-Flop,0,64,-64,CALL,0,0,0,"['7s', '5d', '5h', 'As', 'Ad']","['6h', '3d', '3h', '8d', '7d']",[],[],[],6,6
28,Flop,1,64,-64,DISCARD,0,3,4,"['7s', '5d', '5h', 'As', 'Ad']","['6h', '3d', '3h', '8d', '7d']","['5s', '9h', '9s']",[],[],15,15
